year,month,day,region,iso_country_code,total_visits,total_devices_seen,total_home_visits,total_home_visitors
2021,7,9,ALL,"",57200729,16122390,20203549,11813155
2021,7,9,ALL_CA,CA,471820,304833,471820,304833
2021,7,9,ALL_US,US,56728909,15817845,19731729,11508322
2021,7,9,ab,CA,71348,47653,71348,47653
2021,7,9,ak,US,70589,23678,22553,14772
2021,7,9,al,US,1576276,415831,544161,305235
2021,7,9,ar,US,827425,223356,300015,166865
2021,7,9,as,US,7,7,6,6
2021,7,9,az,US,1044419,312383,359161,221540
2021,7,9,bc,CA,59819,39386,59819,39386
2021,7,9,ca,US,4611477,1348421,1550020,953002
2021,7,9,co,US,904140,268027,282261,168795
2021,7,9,ct,US,401187,140696,160814,97831
2021,7,9,dc,US,74918,40729,12153,8205
2021,7,9,de,US,153614,51446,52755,31583
2021,7,9,fl,US,4465378,1149839,1366920,789286
2021,7,9,ga,US,2525247,695631,838816,474976
2021,7,9,gu,US,66,60,48,45
2021,7,9,hi,US,253359,61849,61444,38688
2021,7,9,ia,US,755118,226946,279543,157438
2021,7,9,id,US,277322,85720,100151,59142
2021,7,9,il,US,2193903,658100,793525,460509
2021,7,9,in,US,1351670,389825,496275,280476
2021,7,9,ks,US,669914,192328,251189,139525
2021,7,9,ky,US,919387,265156,327544,186361
2021,7,9,la,US,1086069,297160,380091,215816
2021,7,9,ma,US,663490,248677,250846,157082
2021,7,9,mb,CA,26246,17574,26246,17574
2021,7,9,md,US,767677,247865,274564,164756
2021,7,9,me,US,168912,56987,65341,40125
2021,7,9,mi,US,1580982,478109,589925,340453
2021,7,9,mn,US,864851,273926,303492,181289
2021,7,9,mo,US,1502727,423212,526183,298977
2021,7,9,mp,US,16,15,16,15
2021,7,9,ms,US,827262,220747,292217,163907
2021,7,9,mt,US,152234,48812,49340,30436
2021,7,9,nb,CA,7692,4930,7692,4930
2021,7,9,nc,US,1969842,564681,713072,405795
2021,7,9,nd,US,131594,40945,46417,27191
2021,7,9,ne,US,460917,136957,165967,92555
2021,7,9,nh,US,179946,61092,67833,40738
2021,7,9,nj,US,1333201,413903,501267,288329
2021,7,9,nl,CA,5604,3379,5604,3379
2021,7,9,nm,US,261941,89826,89071,54183
2021,7,9,ns,CA,9863,6427,9863,6427
2021,7,9,nt,CA,334,220,334,220
2021,7,9,nu,CA,101,74,101,74
2021,7,9,nv,US,609723,159628,152526,95400
2021,7,9,ny,US,2252730,753459,815334,491056
2021,7,9,oh,US,2138356,619514,790168,451829
2021,7,9,ok,US,1049813,280858,375613,209203
2021,7,9,on,CA,178936,115152,178936,115152
2021,7,9,or,US,556442,180403,190774,119961
2021,7,9,pa,US,1754328,560823,664042,391004
2021,7,9,pe,CA,1493,952,1493,952
2021,7,9,pr,US,5092,3809,2855,2407
2021,7,9,qc,CA,90812,56348,90812,56348
2021,7,9,ri,US,114342,41981,44100,27434
2021,7,9,sc,US,1239496,338346,421012,235474
2021,7,9,sd,US,177747,53276,59504,34315
2021,7,9,sk,CA,19303,12534,19303,12534
2021,7,9,tn,US,1639061,465152,540653,310713
2021,7,9,tx,US,6068752,1664905,2085920,1205675
2021,7,9,ut,US,485389,144964,168145,98072
2021,7,9,va,US,1275415,377435,452874,263870
2021,7,9,vi,US,45,39,0,0
2021,7,9,vt,US,57492,20417,22423,13564
2021,7,9,wa,US,921992,296875,333184,211804
2021,7,9,wi,US,950513,291419,351971,205141
2021,7,9,wv,US,305844,97308,114343,67027
2021,7,9,wy,US,99260,32296,31292,18467
2021,7,9,yt,CA,269,204,269,204
2021,7,10,ALL,"",55383283,16202760,19988476,11799792
2021,7,10,ALL_CA,CA,459007,297742,459007,297742
2021,7,10,ALL_US,US,54924276,15905196,19529469,11502050
2021,7,10,ab,CA,70241,47165,70241,47165
2021,7,10,ak,US,65611,23542,22517,15030
2021,7,10,al,US,1498709,429105,533254,305312
2021,7,10,ar,US,752509,227224,295340,169941
2021,7,10,as,US,3,2,3,2
2021,7,10,az,US,1017879,320175,361903,222952
2021,7,10,bc,CA,59482,39050,59482,39050
2021,7,10,ca,US,4424977,1321889,1524937,938651
2021,7,10,co,US,893680,269128,283512,168121
2021,7,10,ct,US,411386,138182,162003,95316
2021,7,10,dc,US,71425,37313,12258,8216
2021,7,10,de,US,154906,53279,51481,31230
2021,7,10,fl,US,4419803,1192486,1363110,801093
2021,7,10,ga,US,2497557,711853,835850,478840
2021,7,10,gu,US,63,61,53,51
2021,7,10,hi,US,243875,61642,62776,39085
2021,7,10,ia,US,711353,224451,265090,153384
2021,7,10,id,US,261878,85926,99234,59296
2021,7,10,il,US,2087083,666936,783735,463011
2021,7,10,in,US,1280289,398640,493721,286401
2021,7,10,ks,US,629025,193215,242764,139571
2021,7,10,ky,US,862224,271676,322844,189967
2021,7,10,la,US,1019011,299945,370740,215342
2021,7,10,ma,US,697663,245709,254812,153926
2021,7,10,mb,CA,25486,17480,25486,17480
2021,7,10,md,US,773091,251236,271599,163209
2021,7,10,me,US,173895,57223,65466,39258
2021,7,10,mi,US,1498232,484015,587822,343646
2021,7,10,mn,US,825315,270409,297135,178238
2021,7,10,mo,US,1392161,424888,513473,299708
2021,7,10,mp,US,18,17,18,17
2021,7,10,ms,US,769205,227176,284384,164259
2021,7,10,mt,US,143192,48586,48388,30330
2021,7,10,nb,CA,7107,4553,7107,4553
2021,7,10,nc,US,1931284,578475,711525,409428
2021,7,10,nd,US,115876,38620,42321,25403
2021,7,10,ne,US,421556,131012,156210,87369
2021,7,10,nh,US,189788,63073,67660,39976
2021,7,10,nj,US,1331388,416418,487270,282452
2021,7,10,nl,CA,5381,3382,5381,3382
2021,7,10,nm,US,251756,91003,87684,53989
2021,7,10,ns,CA,9592,6204,9592,6204
2021,7,10,nt,CA,294,211,294,211
2021,7,10,nu,CA,127,90,127,90
2021,7,10,nv,US,600719,159542,153198,95936
2021,7,10,ny,US,2194598,747545,799545,484383
2021,7,10,oh,US,2051650,627085,787645,455959
2021,7,10,ok,US,982750,291666,376526,215266
2021,7,10,on,CA,176971,112590,176971,112590
2021,7,10,or,US,530710,178198,188317,118742
2021,7,10,pa,US,1703854,562260,648048,385002
2021,7,10,pe,CA,1466,951,1466,951
2021,7,10,pr,US,6055,4675,3862,3308
2021,7,10,qc,CA,84502,53790,84502,53790
2021,7,10,ri,US,125638,44240,45932,27234
2021,7,10,sc,US,1208528,349060,416839,237431
2021,7,10,sd,US,163507,52409,55718,33059
2021,7,10,sk,CA,18105,12093,18105,12093
2021,7,10,tn,US,1589639,475786,545236,316341
2021,7,10,tx,US,6013428,1675604,2087523,1202969
2021,7,10,ut,US,474474,144068,171154,98631
2021,7,10,va,US,1254257,387409,451948,265604
2021,7,10,vi,US,40,37,0,0
2021,7,10,vt,US,54536,20302,22125,13405
2021,7,10,wa,US,875201,290925,327530,208852
2021,7,10,wi,US,900274,292487,343494,202940
2021,7,10,wv,US,283967,98729,112065,67478
2021,7,10,wy,US,92785,31715,29872,18036
2021,7,10,yt,CA,253,186,253,186
2021,7,11,ALL,"",50821398,16672772,21393147,12642330
2021,7,11,ALL_CA,CA,490749,320663,490749,320663
2021,7,11,ALL_US,US,50330649,16352261,20902398,12321667
2021,7,11,ab,CA,75277,50939,75277,50939
2021,7,11,ak,US,60715,24147,23890,16136
2021,7,11,al,US,1315643,422657,573151,325253
2021,7,11,ar,US,675943,227076,313586,179101
2021,7,11,as,US,1,1,1,1
2021,7,11,az,US,933483,330597,373922,235749
2021,7,11,bc,CA,61181,40787,61181,40787
2021,7,11,ca,US,4206742,1378086,1590512,999511
2021,7,11,co,US,844271,282821,298922,180046
2021,7,11,ct,US,380900,141825,172666,101976
2021,7,11,dc,US,62884,35250,13472,9034
2021,7,11,de,US,142729,53871,56037,33614
2021,7,11,fl,US,4009947,1198129,1428493,841207
2021,7,11,ga,US,2224243,710905,885065,504022
2021,7,11,gu,US,60,56,39,38
2021,7,11,hi,US,226055,62231,62823,40318
2021,7,11,ia,US,640928,224312,289981,164450
2021,7,11,id,US,233617,89803,107110,65052
2021,7,11,il,US,1927727,691150,826902,491149
2021,7,11,in,US,1165058,402082,524763,303859
2021,7,11,ks,US,570475,193554,259919,147687
2021,7,11,ky,US,794654,270707,345509,199874
2021,7,11,la,US,904570,305329,402229,232188
2021,7,11,ma,US,652599,252599,277170,165437
2021,7,11,mb,CA,27173,18891,27173,18891
2021,7,11,md,US,713633,264663,292194,176723
2021,7,11,me,US,163093,58479,71389,42182
2021,7,11,mi,US,1379619,504111,642294,377936
2021,7,11,mn,US,785382,282809,342549,200816
2021,7,11,mo,US,1274044,424658,549193,316134
2021,7,11,mp,US,20,19,20,19
2021,7,11,ms,US,672312,224945,307309,175028
2021,7,11,mt,US,134508,51636,53834,34262
2021,7,11,nb,CA,8556,5210,8556,5210
2021,7,11,nc,US,1750524,581946,763429,435835
2021,7,11,nd,US,113375,42198,52512,30978
2021,7,11,ne,US,396354,130854,170036,93635
2021,7,11,nh,US,176229,64624,74613,43517
2021,7,11,nj,US,1233415,433558,524686,304568
2021,7,11,nl,CA,6200,3716,6200,3716
2021,7,11,nm,US,232725,94458,94097,58972
2021,7,11,ns,CA,10416,6594,10416,6594
2021,7,11,nt,CA,305,222,305,222
2021,7,11,nu,CA,114,84,114,84
2021,7,11,nv,US,550245,165152,160567,102701
2021,7,11,ny,US,2069306,790360,870152,527571
2021,7,11,oh,US,1831205,648875,842741,493104
2021,7,11,ok,US,902856,288356,393310,222666
2021,7,11,on,CA,185017,120616,185017,120616
2021,7,11,or,US,502766,186827,199795,128385
2021,7,11,pa,US,1581388,598448,711150,425235
2021,7,11,pe,CA,1639,982,1639,982
2021,7,11,pr,US,6177,4798,4079,3453
2021,7,11,qc,CA,94467,59014,94467,59014
2021,7,11,ri,US,121021,47682,49118,28998
2021,7,11,sc,US,1098120,346458,446770,251411
2021,7,11,sd,US,157469,53703,64964,37369
2021,7,11,sk,CA,20140,13411,20140,13411
2021,7,11,tn,US,1409223,469847,577813,334320
2021,7,11,tx,US,5466605,1712986,2229915,1288041
2021,7,11,ut,US,389132,149976,180819,107118
2021,7,11,va,US,1152060,394304,484551,283329
2021,7,11,vi,US,35,34,0,0
2021,7,11,vt,US,50529,20958,24144,14624
2021,7,11,wa,US,831667,307591,349943,226299
2021,7,11,wi,US,865454,308475,392436,228073
2021,7,11,wv,US,262195,98989,123148,72698
2021,7,11,wy,US,84719,32990,32666,19996
2021,7,11,yt,CA,264,198,264,198
2021,7,12,ALL,"",54529445,16536891,21434477,12501543
2021,7,12,ALL_CA,CA,487862,313742,487862,313742
2021,7,12,ALL_US,US,54041583,16223355,20946615,12187801
2021,7,12,ab,CA,73652,49205,73652,49205
2021,7,12,ak,US,68142,24010,23556,15778
2021,7,12,al,US,1468191,414459,576375,322885
2021,7,12,ar,US,790811,224689,319694,176268
2021,7,12,as,US,3,3,2,2
2021,7,12,az,US,994260,325052,369089,232915
2021,7,12,bc,CA,60442,40284,60442,40284
2021,7,12,ca,US,4332649,1348289,1568351,984772
2021,7,12,co,US,869048,275029,294310,177534
2021,7,12,ct,US,402695,138059,173831,101284
2021,7,12,dc,US,67629,36828,13477,8981
2021,7,12,de,US,150403,51201,57124,33646
2021,7,12,fl,US,4295945,1201291,1445187,838068
2021,7,12,ga,US,2366122,702434,891518,502564
2021,7,12,gu,US,82,74,63,58
2021,7,12,hi,US,236222,61707,60741,39967
2021,7,12,ia,US,703330,216787,294549,162347
2021,7,12,id,US,264827,86216,106126,62842
2021,7,12,il,US,2062427,675203,836811,486871
2021,7,12,in,US,1252900,398724,529984,301846
2021,7,12,ks,US,632013,191256,265378,145358
2021,7,12,ky,US,864824,266229,348029,198493
2021,7,12,la,US,1034109,303487,409296,231597
2021,7,12,ma,US,671084,250102,272030,164718
2021,7,12,mb,CA,27444,18378,27444,18378
2021,7,12,md,US,739384,254644,292008,174809
2021,7,12,me,US,174540,57952,71178,42033
2021,7,12,mi,US,1526674,501103,650229,376352
2021,7,12,mn,US,844796,280363,342178,199720
2021,7,12,mo,US,1389715,415440,549260,311903
2021,7,12,mp,US,20,19,20,19
2021,7,12,ms,US,767792,219570,308097,173122
2021,7,12,mt,US,151364,50552,54273,33215
2021,7,12,nb,CA,8194,5076,8194,5076
2021,7,12,nc,US,1903162,577244,764055,432026
2021,7,12,nd,US,137336,43233,54781,30678
2021,7,12,ne,US,433931,128973,173613,92840
2021,7,12,nh,US,178194,62378,73916,43600
2021,7,12,nj,US,1288188,419747,537007,303962
2021,7,12,nl,CA,6283,3725,6283,3725
2021,7,12,nm,US,247116,89928,94116,57454
2021,7,12,ns,CA,10591,6636,10591,6636
2021,7,12,nt,CA,312,212,312,212
2021,7,12,nu,CA,131,84,131,84
2021,7,12,nv,US,551068,156710,155428,99345
2021,7,12,ny,US,2220368,769466,881379,520415
2021,7,12,oh,US,2007655,641926,850591,487712
2021,7,12,ok,US,1000291,283545,398298,220589
2021,7,12,on,CA,184556,118160,184556,118160
2021,7,12,or,US,525889,180771,196056,125288
2021,7,12,pa,US,1658696,578683,708039,418542
2021,7,12,pe,CA,1617,990,1617,990
2021,7,12,pr,US,5192,3866,3037,2506
2021,7,12,qc,CA,94014,57635,94014,57635
2021,7,12,ri,US,121225,45209,48129,28443
2021,7,12,sc,US,1188599,342159,448826,250522
2021,7,12,sd,US,173811,52515,66439,36942
2021,7,12,sk,CA,20369,13151,20369,13151
2021,7,12,tn,US,1561113,465500,580646,330839
2021,7,12,tx,US,5807945,1695540,2215599,1268911
2021,7,12,ut,US,467748,147271,178412,104422
2021,7,12,va,US,1217519,384478,481341,279036
2021,7,12,vi,US,32,29,0,0
2021,7,12,vt,US,56056,20678,24410,14566
2021,7,12,wa,US,867013,300284,343811,221980
2021,7,12,wi,US,915311,300141,388774,225730
2021,7,12,wv,US,290201,96666,123243,71785
2021,7,12,wy,US,95923,31991,33905,19740
2021,7,12,yt,CA,257,206,257,206
2021,7,13,ALL,"",55193358,16304561,21385729,12398673
2021,7,13,ALL_CA,CA,485265,311357,485265,311357
2021,7,13,ALL_US,US,54708093,15993452,20900464,12087316
2021,7,13,ab,CA,72133,47705,72133,47705
2021,7,13,ak,US,67776,22833,22870,14991
2021,7,13,al,US,1498846,409368,579562,322232
2021,7,13,ar,US,798532,222549,319181,175973
2021,7,13,as,US,3,3,2,2
2021,7,13,az,US,993813,312840,363950,227169
2021,7,13,bc,CA,58843,38456,58843,38456
2021,7,13,ca,US,4340855,1308969,1545363,960981
2021,7,13,co,US,864159,268908,293031,176508
2021,7,13,ct,US,408716,135752,173269,100403
2021,7,13,dc,US,65205,33555,13280,8821
2021,7,13,de,US,153095,50114,56439,33057
2021,7,13,fl,US,4360426,1176228,1446606,832120
2021,7,13,ga,US,2397374,679797,894799,501430
2021,7,13,gu,US,59,55,49,47
2021,7,13,hi,US,236818,60048,59475,38704
2021,7,13,ia,US,711126,214594,294940,162312
2021,7,13,id,US,264187,84260,103746,61165
2021,7,13,il,US,2091528,652321,836585,481744
2021,7,13,in,US,1268724,392430,526460,298526
2021,7,13,ks,US,642949,190173,265958,145024
2021,7,13,ky,US,864604,262028,346616,197629
2021,7,13,la,US,1052411,297699,409879,229362
2021,7,13,ma,US,702913,246503,277251,163380
2021,7,13,mb,CA,26749,17719,26749,17719
2021,7,13,md,US,751555,252003,290210,172673
2021,7,13,me,US,175250,57634,71092,41929
2021,7,13,mi,US,1538500,503674,650254,376052
2021,7,13,mn,US,863555,280668,343883,201357
2021,7,13,mo,US,1406534,407450,550219,309670
2021,7,13,mp,US,15,14,15,14
2021,7,13,ms,US,778171,216472,308067,172088
2021,7,13,mt,US,151230,50000,53637,32856
2021,7,13,nb,CA,8383,5101,8383,5101
2021,7,13,nc,US,1933333,575145,764352,431116
2021,7,13,nd,US,138652,42549,54435,30297
2021,7,13,ne,US,438358,129506,173030,93213
2021,7,13,nh,US,181375,61773,74869,43471
2021,7,13,nj,US,1318976,407100,536216,300605
2021,7,13,nl,CA,6366,3686,6366,3686
2021,7,13,nm,US,248773,87887,93207,56272
2021,7,13,ns,CA,10578,6620,10578,6620
2021,7,13,nt,CA,305,198,305,198
2021,7,13,nu,CA,152,93,152,93
2021,7,13,nv,US,551972,153546,154119,97515
2021,7,13,ny,US,2269333,761187,884556,519448
2021,7,13,oh,US,2036767,636538,849561,485114
2021,7,13,ok,US,1001023,276807,393576,217193
2021,7,13,on,CA,184593,119132,184593,119132
2021,7,13,or,US,529402,176273,193274,121798
2021,7,13,pa,US,1692546,572445,709852,416290
2021,7,13,pe,CA,1633,989,1633,989
2021,7,13,pr,US,5297,3910,3146,2621
2021,7,13,qc,CA,95265,58700,95265,58700
2021,7,13,ri,US,125209,44418,48289,28218
2021,7,13,sc,US,1202963,339252,447169,249128
2021,7,13,sd,US,176041,52919,66988,37507
2021,7,13,sk,CA,20025,12778,20025,12778
2021,7,13,tn,US,1576058,454536,579424,329400
2021,7,13,tx,US,5888954,1684047,2210929,1261912
2021,7,13,ut,US,466202,144161,176449,102567
2021,7,13,va,US,1233290,380605,482224,278477
2021,7,13,vi,US,44,40,0,0
2021,7,13,vt,US,56670,20823,24420,14723
2021,7,13,wa,US,868649,292734,336804,215262
2021,7,13,wi,US,931587,296610,389612,225304
2021,7,13,wv,US,292236,96447,123359,71930
2021,7,13,wy,US,95454,31929,33916,19743
2021,7,13,yt,CA,240,180,240,180
2021,7,14,ALL,"",55857772,16249788,21329850,12354643
2021,7,14,ALL_CA,CA,480508,307330,480508,307330
2021,7,14,ALL_US,US,55377264,15942699,20849342,12047313
2021,7,14,ab,CA,71886,47635,71886,47635
2021,7,14,ak,US,69561,22934,23179,15024
2021,7,14,al,US,1531411,409958,577948,320834
2021,7,14,ar,US,807686,222245,317779,175427
2021,7,14,as,US,1,1,1,1
2021,7,14,az,US,993902,312035,362607,227533
2021,7,14,bc,CA,58909,38509,58909,38509
2021,7,14,ca,US,4397504,1316023,1552327,965037
2021,7,14,co,US,865198,268074,292105,176060
2021,7,14,ct,US,416698,135633,173181,100245
2021,7,14,dc,US,64998,32906,12939,8544
2021,7,14,de,US,152778,50419,56717,33264
2021,7,14,fl,US,4376290,1165252,1438823,827488
2021,7,14,ga,US,2433428,675987,890020,498128
2021,7,14,gu,US,57,56,41,41
2021,7,14,hi,US,240823,60642,59792,38881
2021,7,14,ia,US,710972,222636,298436,166561
2021,7,14,id,US,267689,84339,103975,61053
2021,7,14,il,US,2115320,652718,840864,483367
2021,7,14,in,US,1298953,389176,526423,295545
2021,7,14,ks,US,652924,192006,265777,145854
2021,7,14,ky,US,890038,261374,345703,195678
2021,7,14,la,US,1073575,298421,407587,228583
2021,7,14,ma,US,712789,246003,278591,163682
2021,7,14,mb,CA,26487,17689,26487,17689
2021,7,14,md,US,756314,254785,289245,172079
2021,7,14,me,US,175451,57887,71008,42077
2021,7,14,mi,US,1596521,503614,652957,372625
2021,7,14,mn,US,842864,281044,337659,200408
2021,7,14,mo,US,1427633,407522,548916,308583
2021,7,14,mp,US,9,8,9,8
2021,7,14,ms,US,790344,216498,306559,170974
2021,7,14,mt,US,154217,49215,53503,32128
2021,7,14,nb,CA,8281,5079,8281,5079
2021,7,14,nc,US,1944818,575314,758479,427845
2021,7,14,nd,US,139613,42559,54306,30264
2021,7,14,ne,US,439357,131540,171728,93867
2021,7,14,nh,US,187135,61871,75252,43214
2021,7,14,nj,US,1328851,406209,536241,300115
2021,7,14,nl,CA,6333,3607,6333,3607
2021,7,14,nm,US,251509,89000,93503,56581
2021,7,14,ns,CA,10530,6560,10530,6560
2021,7,14,nt,CA,275,189,275,189
2021,7,14,nu,CA,151,100,151,100
2021,7,14,nv,US,559395,154541,154507,97703
2021,7,14,ny,US,2290097,754789,876879,514276
2021,7,14,oh,US,2094958,626158,845874,477389
2021,7,14,ok,US,1013816,275630,391127,215880
2021,7,14,on,CA,182006,116084,182006,116084
2021,7,14,or,US,534095,176272,193304,121899
2021,7,14,pa,US,1718669,564338,702479,409189
2021,7,14,pe,CA,1611,983,1611,983
2021,7,14,pr,US,5429,4008,3088,2587
2021,7,14,qc,CA,93902,58012,93902,58012
2021,7,14,ri,US,128503,45163,48651,28459
2021,7,14,sc,US,1222615,339192,445490,247398
2021,7,14,sd,US,175253,52132,65212,36642
2021,7,14,sk,CA,19910,12715,19910,12715
2021,7,14,tn,US,1601394,450673,577304,326726
2021,7,14,tx,US,5972333,1682180,2202296,1258269
2021,7,14,ut,US,469178,143111,176538,102219
2021,7,14,va,US,1238645,380778,479810,277787
2021,7,14,vi,US,41,39,0,0
2021,7,14,vt,US,57866,20808,24460,14595
2021,7,14,wa,US,878152,292588,337377,215664
2021,7,14,wi,US,917927,309039,395814,232785
2021,7,14,wv,US,294406,95832,121760,71067
2021,7,14,wy,US,97261,31439,33192,19204
2021,7,14,yt,CA,227,168,227,168
2021,7,15,ALL,"",57134779,16208832,21162401,12227849
2021,7,15,ALL_CA,CA,474117,302413,474117,302413
2021,7,15,ALL_US,US,56660662,15906675,20688284,11925436
2021,7,15,ab,CA,70720,46853,70720,46853
2021,7,15,ak,US,71890,22834,23534,14927
2021,7,15,al,US,1576531,413058,576709,319000
2021,7,15,ar,US,831887,224156,317638,174920
2021,7,15,as,US,1,1,1,1
2021,7,15,az,US,1025358,309578,363470,224824
2021,7,15,bc,CA,57670,37615,57670,37615
2021,7,15,ca,US,4466293,1311140,1541136,952837
2021,7,15,co,US,889347,264358,287659,172056
2021,7,15,ct,US,425646,135455,171077,98402
2021,7,15,dc,US,67735,33607,12731,8459
2021,7,15,de,US,155653,50560,55821,32840
2021,7,15,fl,US,4511545,1170492,1435606,823418
2021,7,15,ga,US,2522300,681905,886514,494513
2021,7,15,gu,US,68,64,49,49
2021,7,15,hi,US,244940,60176,59431,38487
2021,7,15,ia,US,730177,213196,288064,158008
2021,7,15,id,US,270843,84613,102331,60283
2021,7,15,il,US,2116284,654613,828819,480946
2021,7,15,in,US,1330036,398523,530703,298842
2021,7,15,ks,US,653081,194018,260736,144964
2021,7,15,ky,US,914714,264052,347563,195209
2021,7,15,la,US,1089463,299893,402996,226618
2021,7,15,ma,US,729493,246002,274096,160700
2021,7,15,mb,CA,26569,17632,26569,17632
2021,7,15,md,US,772015,256399,284529,169600
2021,7,15,me,US,182841,57921,70912,41466
2021,7,15,mi,US,1612618,509376,641622,369195
2021,7,15,mn,US,887396,276389,333916,194490
2021,7,15,mo,US,1441570,414815,545906,310059
2021,7,15,mp,US,16,15,16,15
2021,7,15,ms,US,817746,218666,307083,170414
2021,7,15,mt,US,154972,49298,52720,31821
2021,7,15,nb,CA,8098,4997,8098,4997
2021,7,15,nc,US,2002427,578845,753187,423808
2021,7,15,nd,US,143232,42876,52847,29529
2021,7,15,ne,US,448237,130784,168331,91215
2021,7,15,nh,US,193121,61867,74561,42542
2021,7,15,nj,US,1352148,405444,529227,296702
2021,7,15,nl,CA,6189,3581,6189,3581
2021,7,15,nm,US,259237,89872,92394,55639
2021,7,15,ns,CA,10081,6403,10081,6403
2021,7,15,nt,CA,270,187,270,187
2021,7,15,nu,CA,140,87,140,87
2021,7,15,nv,US,570890,152947,152817,95596
2021,7,15,ny,US,2335161,755661,868446,508191
2021,7,15,oh,US,2136998,634862,848819,478357
2021,7,15,ok,US,1041574,277793,391887,215308
2021,7,15,on,CA,179390,114279,179390,114279
2021,7,15,or,US,541317,175955,190803,120118
2021,7,15,pa,US,1747738,567716,697194,405993
2021,7,15,pe,CA,1537,958,1537,958
2021,7,15,pr,US,5199,3869,2955,2499
2021,7,15,qc,CA,93657,57173,93657,57173
2021,7,15,ri,US,133095,45535,48385,28060
2021,7,15,sc,US,1254466,342412,444432,246441
2021,7,15,sd,US,180316,51632,64580,35735
2021,7,15,sk,CA,19571,12487,19571,12487
2021,7,15,tn,US,1648251,455082,575685,324870
2021,7,15,tx,US,6128918,1678152,2187650,1245987
2021,7,15,ut,US,471656,141190,172348,100535
2021,7,15,va,US,1271038,383767,476464,275088
2021,7,15,vi,US,49,44,0,0
2021,7,15,vt,US,58395,20520,24200,14334
2021,7,15,wa,US,886347,291441,333774,212713
2021,7,15,wi,US,954299,294481,379816,219503
2021,7,15,wv,US,304915,96765,121701,70510
2021,7,15,wy,US,99179,31618,32393,18832
2021,7,15,yt,CA,225,161,225,161
2021,7,16,ALL,"",59214779,16340454,20696577,11998923
2021,7,16,ALL_CA,CA,466875,298708,466875,298708
2021,7,16,ALL_US,US,58747904,16042048,20229702,11700215
2021,7,16,ab,CA,69810,46498,69810,46498
2021,7,16,ak,US,74250,23217,23208,14711
2021,7,16,al,US,1655288,423848,563572,313245
2021,7,16,ar,US,857738,231421,308873,172198
2021,7,16,as,US,1,1,1,1
2021,7,16,az,US,1080016,316144,365741,223227
2021,7,16,bc,CA,57594,37483,57594,37483
2021,7,16,ca,US,4683547,1337461,1551798,945863
2021,7,16,co,US,932932,271421,284786,168608
2021,7,16,ct,US,437760,139036,167823,97671
2021,7,16,dc,US,73520,35834,12721,8334
2021,7,16,de,US,161522,52752,54898,32484
2021,7,16,fl,US,4688016,1190028,1411840,811009
2021,7,16,ga,US,2643429,694067,867002,485970
2021,7,16,gu,US,60,57,39,37
2021,7,16,hi,US,257168,61232,61128,38463
2021,7,16,ia,US,760631,213947,276235,151599
2021,7,16,id,US,281632,85854,100590,58772
2021,7,16,il,US,2187730,657356,799250,465750
2021,7,16,in,US,1363100,406443,511012,292478
2021,7,16,ks,US,682558,192452,252974,139654
2021,7,16,ky,US,949543,272801,340134,192635
2021,7,16,la,US,1127221,304881,392856,221821
2021,7,16,ma,US,742104,249118,267950,159060
2021,7,16,mb,CA,26180,17498,26180,17498
2021,7,16,md,US,804341,259218,280373,167218
2021,7,16,me,US,188133,59314,68890,40864
2021,7,16,mi,US,1573304,499661,604049,356335
2021,7,16,mn,US,889146,275750,314959,184938
2021,7,16,mo,US,1540706,422829,525528,298869
2021,7,16,mp,US,10,10,10,10
2021,7,16,ms,US,852055,226328,300587,168079
2021,7,16,mt,US,158482,49885,51117,31095
2021,7,16,nb,CA,7723,4852,7723,4852
2021,7,16,nc,US,2081292,587102,739253,416678
2021,7,16,nd,US,144056,43001,48979,28128
2021,7,16,ne,US,460437,130594,162705,88693
2021,7,16,nh,US,200782,64330,72092,41856
2021,7,16,nj,US,1383630,413391,514922,292149
2021,7,16,nl,CA,5538,3391,5538,3391
2021,7,16,nm,US,271332,91700,91300,54508
2021,7,16,ns,CA,9810,6277,9810,6277
2021,7,16,nt,CA,292,197,292,197
2021,7,16,nu,CA,127,81,127,81
2021,7,16,nv,US,610575,157878,154532,95384
2021,7,16,ny,US,2359674,762532,843080,500915
2021,7,16,oh,US,2170880,646271,820452,472337
2021,7,16,ok,US,1084060,287622,383086,212896
2021,7,16,on,CA,178026,113046,178026,113046
2021,7,16,or,US,565037,179991,190995,118986
2021,7,16,pa,US,1786902,575914,679234,400786
2021,7,16,pe,CA,1476,932,1476,932
2021,7,16,pr,US,5497,3943,2984,2474
2021,7,16,qc,CA,90843,55867,90843,55867
2021,7,16,ri,US,134030,45192,47749,27913
2021,7,16,sc,US,1298063,348976,435774,242517
2021,7,16,sd,US,185950,52973,60286,34151
2021,7,16,sk,CA,19246,12429,19246,12429
2021,7,16,tn,US,1735799,474190,568711,321292
2021,7,16,tx,US,6423822,1701476,2150666,1218627
2021,7,16,ut,US,491291,144046,169743,98157
2021,7,16,va,US,1324813,387977,466030,270010
2021,7,16,vi,US,68,58,0,0
2021,7,16,vt,US,60998,21426,23680,14260
2021,7,16,wa,US,920078,296084,328897,207954
2021,7,16,wi,US,984931,296575,365037,211029
2021,7,16,wv,US,316470,100874,118081,69311
2021,7,16,wy,US,101494,31929,31490,18236
2021,7,16,yt,CA,210,157,210,157
2021,7,17,ALL,"",56235211,16008622,19973847,11641574
